date,mine_name,state,district,latitude,longitude,coordinate_source,year,month_num,day_of_month,day_of_year,week_of_year,cv_group_month,sample_weight_by_month,precipitation_mm_day,rain_3d_mm,rain_7d_mm,rain_14d_mm,rain_30d_mm,rainy_days_last_7d,rainy_days_last_30d,heavy_rain_days_last_30d,rain_flag_gt1mm,heavy_rain_flag_20mm,very_heavy_rain_flag_50mm,air_temp_mean_c,air_temp_max_c,air_temp_min_c,temp_range_c,surface_skin_temp_c,relative_humidity_pct,wind_speed_10m_mps,surface_soil_wetness_frac,rootzone_soil_wetness_frac,surface_soilwet_7d_mean,surface_soilwet_14d_mean,surface_soilwet_30d_mean,rootzone_soilwet_7d_mean,rootzone_soilwet_14d_mean,rootzone_soilwet_30d_mean,solar_radiation_kwh_m2_day,public_breakdown_repair_event,public_maintenance_event,public_drilling_blasting_event,public_loader_haulage_event,public_dewatering_pumping_event,public_power_electrical_event,public_operational_event_count,public_breakdown_repair_event_30d,public_maintenance_event_30d,public_drilling_blasting_event_30d,public_loader_haulage_event_30d,public_dewatering_pumping_event_30d,public_power_electrical_event_30d,public_operational_event_count_30d,public_tender_proxy_data_available,production_lag_1m_lakh_tonnes,production_lag_2m_lakh_tonnes,production_lag_3m_lakh_tonnes,actual_moil_production_lakh_tonnes,expected_production_trailing3m_lakh_tonnes,target_shortfall_proxy_lakh_tonnes,target_shortfall_proxy_pct,target_shortfall_proxy_flag,target_shortfall_proxy_flag_5pct,production_value_method,production_source_url,weather_source_url,label_granularity,target_definition
2024-04-01,Balaghat Mine,Madhya Pradesh,Balaghat,21.82,80.18,fallback_public_locality,2024,4,1,92,14,2024-04,0.0033333333333333335,0.0,2.7200000000000006,2.7199999999999998,8.71,21.02,2.0,5.0,0.0,0,0,0,31.12,40.43,22.48,17.95,32.48,24.94,4.11,0.31,0.55,0.2928571428571428,0.37785714285714284,0.33566666666666667,0.5485714285714286,0.5528571428571428,0.5493333333333333,20.91,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.72,1.51,1.6,1.6,1.61,0.010000000000000009,0.6211180124223608,1.0,0.0,direct_public,https://steel.gov.in/sites/default/files/Monthly%20Summary%20for%20April-2024.pdf,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=80.18&latitude=21.82&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-04-05,Munsar Mine,Maharashtra,Nagpur,21.398069,79.279522,OpenStreetMap_Nominatim,2025,4,5,95,14,2025-04,0.0033333333333333335,0.0,2.069999999999999,5.7299999999999995,5.729999999999995,6.17,2.0,2.0,0.0,0,0,0,31.43,39.89,23.14,16.75,32.31,24.86,2.75,0.31,0.59,0.23142857142857146,0.18928571428571428,0.17200000000000001,0.5857142857142856,0.5828571428571427,0.5813333333333333,23.91,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.59,1.53,1.6,1.62,1.5733333333333335,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2126814,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=79.279522&latitude=21.398069&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-04-05,Sitapatore Mine,Madhya Pradesh,Balaghat,21.66,79.82,fallback_public_locality,2025,4,5,95,14,2025-04,0.0033333333333333335,0.0,1.4899999999999858,2.46,2.46,2.9,0.0,0.0,0.0,0,0,0,31.64,40.2,23.09,17.110000000000003,32.73,23.01,2.68,0.21,0.56,0.16142857142857142,0.14714285714285716,0.14033333333333334,0.56,0.56,0.56,23.91,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.59,1.53,1.6,1.62,1.5733333333333335,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2126814,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=79.82&latitude=21.66&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-04-05,Tirodi Mine,Madhya Pradesh,Balaghat,21.6836159,79.7250021,OpenStreetMap_Nominatim,2025,4,5,95,14,2025-04,0.0033333333333333335,0.0,1.4899999999999858,2.46,2.46,2.9,0.0,0.0,0.0,0,0,0,31.64,40.2,23.09,17.110000000000003,32.73,23.01,2.68,0.21,0.56,0.16142857142857142,0.14714285714285716,0.14033333333333334,0.56,0.56,0.56,23.91,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.59,1.53,1.6,1.62,1.5733333333333335,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2126814,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=79.7250021&latitude=21.6836159&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-04-05,Ukwa Mine,Madhya Pradesh,Balaghat,21.97,80.47,fallback_public_locality,2025,4,5,95,14,2025-04,0.0033333333333333335,0.0,1.2100000000000108,1.36,1.5,2.16,0.0,0.0,0.0,0,0,0,30.13,38.69,21.84,16.849999999999998,30.91,20.29,2.71,0.17,0.53,0.1442857142857143,0.1435714285714286,0.13933333333333334,0.53,0.53,0.53,23.14,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.59,1.53,1.6,1.62,1.5733333333333335,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2126814,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=80.47&latitude=21.97&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-04-06,Balaghat Mine,Madhya Pradesh,Balaghat,21.82,80.18,fallback_public_locality,2025,4,6,96,14,2025-04,0.0033333333333333335,0.0,0.4699999999999849,1.97,1.9699999999999998,2.77,0.0,0.0,0.0,0,0,0,31.02,40.91,21.22,19.689999999999998,32.81,15.48,3.15,0.19,0.54,0.16999999999999998,0.15642857142857144,0.1476666666666667,0.54,0.54,0.54,26.43,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.59,1.53,1.6,1.62,1.5733333333333335,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2126814,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=80.18&latitude=21.82&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-04-06,Beldongri Mine,Maharashtra,Nagpur,21.4,79.34,fallback_public_locality,2025,4,6,96,14,2025-04,0.0033333333333333335,0.0,0.8199999999999991,5.7299999999999995,5.729999999999995,6.17,2.0,2.0,0.0,0,0,0,31.86,41.42,22.0,19.42,33.59,18.5,2.73,0.28,0.59,0.25142857142857145,0.1985714285714286,0.1756666666666667,0.5871428571428571,0.5835714285714285,0.5816666666666666,26.77,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.59,1.53,1.6,1.62,1.5733333333333335,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2126814,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=79.34&latitude=21.4&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-04-06,Chikla Mine,Maharashtra,Bhandara,21.5330399,79.7428271,OpenStreetMap_Nominatim,2025,4,6,96,14,2025-04,0.0033333333333333335,0.0,0.9999999999999858,2.46,2.46,2.9,0.0,0.0,0.0,0,0,0,32.01,41.89,21.94,19.95,33.77,16.66,2.76,0.2,0.56,0.17142857142857143,0.15142857142857144,0.1423333333333333,0.56,0.56,0.56,26.77,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.59,1.53,1.6,1.62,1.5733333333333335,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2126814,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=79.7428271&latitude=21.5330399&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-04-06,Dongri Buzurg Mine,Maharashtra,Bhandara,21.42,79.72,fallback_public_locality,2025,4,6,96,14,2025-04,0.0033333333333333335,0.0,0.9999999999999858,2.46,2.46,2.9,0.0,0.0,0.0,0,0,0,32.01,41.89,21.94,19.95,33.77,16.66,2.76,0.2,0.56,0.17142857142857143,0.15142857142857144,0.1423333333333333,0.56,0.56,0.56,26.77,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.59,1.53,1.6,1.62,1.5733333333333335,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2126814,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=79.72&latitude=21.42&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-04-06,Gumgaon Mine,Maharashtra,Nagpur,21.43,78.96,fallback_public_locality,2025,4,6,96,14,2025-04,0.0033333333333333335,0.0,0.17999999999997068,9.229999999999999,9.229999999999995,9.36,3.0,3.0,0.0,0,0,0,31.45,40.88,22.24,18.640000000000004,33.25,20.12,2.66,0.33,0.6,0.31285714285714283,0.22642857142857142,0.191,0.5971428571428571,0.5935714285714286,0.5916666666666667,24.15,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.59,1.53,1.6,1.62,1.5733333333333335,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2126814,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=78.96&latitude=21.43&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-04-06,Kandri Mine,Maharashtra,Nagpur,21.39,79.33,fallback_public_locality,2025,4,6,96,14,2025-04,0.0033333333333333335,0.0,0.8199999999999991,5.7299999999999995,5.729999999999995,6.17,2.0,2.0,0.0,0,0,0,31.86,41.42,22.0,19.42,33.59,18.5,2.73,0.28,0.59,0.25142857142857145,0.1985714285714286,0.1756666666666667,0.5871428571428571,0.5835714285714285,0.5816666666666666,26.77,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.59,1.53,1.6,1.62,1.5733333333333335,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2126814,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=79.33&latitude=21.39&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-04-06,Munsar Mine,Maharashtra,Nagpur,21.398069,79.279522,OpenStreetMap_Nominatim,2025,4,6,96,14,2025-04,0.0033333333333333335,0.0,0.8199999999999991,5.7299999999999995,5.729999999999995,6.17,2.0,2.0,0.0,0,0,0,31.86,41.42,22.0,19.42,33.59,18.5,2.73,0.28,0.59,0.25142857142857145,0.1985714285714286,0.1756666666666667,0.5871428571428571,0.5835714285714285,0.5816666666666666,26.77,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.59,1.53,1.6,1.62,1.5733333333333335,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2126814,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=79.279522&latitude=21.398069&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-04-06,Sitapatore Mine,Madhya Pradesh,Balaghat,21.66,79.82,fallback_public_locality,2025,4,6,96,14,2025-04,0.0033333333333333335,0.0,0.9999999999999858,2.46,2.46,2.9,0.0,0.0,0.0,0,0,0,32.01,41.89,21.94,19.95,33.77,16.66,2.76,0.2,0.56,0.17142857142857143,0.15142857142857144,0.1423333333333333,0.56,0.56,0.56,26.77,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.59,1.53,1.6,1.62,1.5733333333333335,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2126814,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=79.82&latitude=21.66&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-04-06,Tirodi Mine,Madhya Pradesh,Balaghat,21.6836159,79.7250021,OpenStreetMap_Nominatim,2025,4,6,96,14,2025-04,0.0033333333333333335,0.0,0.9999999999999858,2.46,2.46,2.9,0.0,0.0,0.0,0,0,0,32.01,41.89,21.94,19.95,33.77,16.66,2.76,0.2,0.56,0.17142857142857143,0.15142857142857144,0.1423333333333333,0.56,0.56,0.56,26.77,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.59,1.53,1.6,1.62,1.5733333333333335,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2126814,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=79.7250021&latitude=21.6836159&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-04-06,Ukwa Mine,Madhya Pradesh,Balaghat,21.97,80.47,fallback_public_locality,2025,4,6,96,14,2025-04,0.0033333333333333335,0.0,0.9200000000000108,1.36,1.3599999999999999,2.16,0.0,0.0,0.0,0,0,0,30.41,40.25,20.55,19.7,32.07,16.04,3.3,0.17,0.53,0.15,0.14500000000000002,0.14033333333333334,0.53,0.53,0.53,26.43,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.59,1.53,1.6,1.62,1.5733333333333335,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2126814,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=80.47&latitude=21.97&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-04-07,Balaghat Mine,Madhya Pradesh,Balaghat,21.82,80.18,fallback_public_locality,2025,4,7,97,15,2025-04,0.0033333333333333335,0.0,0.0,1.97,1.9699999999999998,2.77,0.0,0.0,0.0,0,0,0,32.17,41.81,23.04,18.770000000000003,34.46,16.31,2.31,0.18,0.54,0.17714285714285713,0.15857142857142856,0.14866666666666667,0.54,0.54,0.54,25.56,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.59,1.53,1.6,1.62,1.5733333333333335,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2126814,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=80.18&latitude=21.82&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-04-07,Beldongri Mine,Maharashtra,Nagpur,21.4,79.34,fallback_public_locality,2025,4,7,97,15,2025-04,0.0033333333333333335,0.0,0.0,5.7299999999999995,5.729999999999995,6.17,2.0,2.0,0.0,0,0,0,32.93,42.1,23.22,18.880000000000003,34.88,17.68,1.48,0.26,0.59,0.26857142857142857,0.20642857142857143,0.17866666666666667,0.5885714285714284,0.5842857142857143,0.5820000000000001,25.62,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.59,1.53,1.6,1.62,1.5733333333333335,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2126814,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=79.34&latitude=21.4&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-04-07,Chikla Mine,Maharashtra,Bhandara,21.5330399,79.7428271,OpenStreetMap_Nominatim,2025,4,7,97,15,2025-04,0.0033333333333333335,0.0,0.0,2.46,2.46,2.9,0.0,0.0,0.0,0,0,0,33.15,42.41,23.16,19.249999999999996,35.05,15.9,1.79,0.19,0.56,0.18142857142857144,0.155,0.14400000000000002,0.56,0.56,0.56,25.62,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.59,1.53,1.6,1.62,1.5733333333333335,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2126814,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=79.7428271&latitude=21.5330399&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-04-07,Dongri Buzurg Mine,Maharashtra,Bhandara,21.42,79.72,fallback_public_locality,2025,4,7,97,15,2025-04,0.0033333333333333335,0.0,0.0,2.46,2.46,2.9,0.0,0.0,0.0,0,0,0,33.15,42.41,23.16,19.249999999999996,35.05,15.9,1.79,0.19,0.56,0.18142857142857144,0.155,0.14400000000000002,0.56,0.56,0.56,25.62,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.59,1.53,1.6,1.62,1.5733333333333335,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2126814,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=79.72&latitude=21.42&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-04-07,Gumgaon Mine,Maharashtra,Nagpur,21.43,78.96,fallback_public_locality,2025,4,7,97,15,2025-04,0.0033333333333333335,0.0,0.0,9.229999999999999,9.229999999999995,9.36,3.0,3.0,0.0,0,0,0,33.06,42.06,24.13,17.930000000000003,34.52,17.99,1.68,0.3,0.6,0.3371428571428572,0.23714285714285716,0.195,0.5985714285714286,0.5942857142857143,0.592,26.01,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.59,1.53,1.6,1.62,1.5733333333333335,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2126814,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=78.96&latitude=21.43&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-04-07,Kandri Mine,Maharashtra,Nagpur,21.39,79.33,fallback_public_locality,2025,4,7,97,15,2025-04,0.0033333333333333335,0.0,0.0,5.7299999999999995,5.729999999999995,6.17,2.0,2.0,0.0,0,0,0,32.93,42.1,23.22,18.880000000000003,34.88,17.68,1.48,0.26,0.59,0.26857142857142857,0.20642857142857143,0.17866666666666667,0.5885714285714284,0.5842857142857143,0.5820000000000001,25.62,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.59,1.53,1.6,1.62,1.5733333333333335,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2126814,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=79.33&latitude=21.39&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-04-07,Munsar Mine,Maharashtra,Nagpur,21.398069,79.279522,OpenStreetMap_Nominatim,2025,4,7,97,15,2025-04,0.0033333333333333335,0.0,0.0,5.7299999999999995,5.729999999999995,6.17,2.0,2.0,0.0,0,0,0,32.93,42.1,23.22,18.880000000000003,34.88,17.68,1.48,0.26,0.59,0.26857142857142857,0.20642857142857143,0.17866666666666667,0.5885714285714284,0.5842857142857143,0.5820000000000001,25.62,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.59,1.53,1.6,1.62,1.5733333333333335,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2126814,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=79.279522&latitude=21.398069&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-04-07,Sitapatore Mine,Madhya Pradesh,Balaghat,21.66,79.82,fallback_public_locality,2025,4,7,97,15,2025-04,0.0033333333333333335,0.0,0.0,2.46,2.46,2.9,0.0,0.0,0.0,0,0,0,33.15,42.41,23.16,19.249999999999996,35.05,15.9,1.79,0.19,0.56,0.18142857142857144,0.155,0.14400000000000002,0.56,0.56,0.56,25.62,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.59,1.53,1.6,1.62,1.5733333333333335,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2126814,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=79.82&latitude=21.66&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
